"Date","Price","Open","High","Low","Change %"
"11/23/2015","9.531","9.531","9.531","9.531","0.51%"
"11/20/2015","9.483","9.483","9.483","9.483","0.08%"
"11/19/2015","9.475","9.475","9.475","9.475","0.87%"
"11/18/2015","9.393","9.393","9.393","9.393","0.35%"
"11/17/2015","9.360","9.360","9.360","9.360","-0.21%"
"11/16/2015","9.380","9.380","9.380","9.380","0.98%"
"11/13/2015","9.289","9.289","9.289","9.289","0.97%"
"11/12/2015","9.200","9.200","9.200","9.200","0.89%"
"11/11/2015","9.119","9.119","9.119","9.119","-0.34%"
"11/09/2015","9.150","9.150","9.150","9.150","0.63%"
"11/06/2015","9.093","9.093","9.093","9.093","0.01%"
"11/05/2015","9.092","9.092","9.092","9.092","0.02%"
"11/04/2015","9.090","9.090","9.090","9.090","-0.08%"
"11/03/2015","9.097","9.097","9.097","9.097","-4.24%"
"11/02/2015","9.500","9.500","9.500","9.500","-1.19%"
"10/30/2015","9.614","9.614","9.614","9.614","0.38%"
"10/29/2015","9.578","9.578","9.578","9.578","1.09%"
"10/28/2015","9.475","9.475","9.475","9.475","-4.13%"
"10/26/2015","9.883","9.883","9.883","9.883","-0.28%"
"10/23/2015","9.911","9.911","9.911","9.911","0.11%"
"10/22/2015","9.900","9.900","9.900","9.900","0.14%"
"10/21/2015","9.886","9.886","9.886","9.886","-0.28%"
"10/20/2015","9.914","9.914","9.914","9.914","-0.07%"
"10/19/2015","9.921","9.921","9.921","9.921","1.83%"
"10/16/2015","9.743","9.743","9.743","9.743","0.36%"
"10/15/2015","9.708","9.708","9.708","9.708","-3.40%"
"10/14/2015","10.050","10.050","10.050","10.050","-3.72%"
"10/13/2015","10.438","10.438","10.438","10.438","0.00%"
"10/12/2015","10.438","10.438","10.438","10.438","-0.39%"
"10/09/2015","10.479","10.479","10.479","10.479","-0.04%"
"10/08/2015","10.483","10.483","10.483","10.483","-0.16%"
"10/07/2015","10.500","10.500","10.500","10.500","0.20%"
"10/06/2015","10.479","10.479","10.479","10.479","-0.26%"
"10/05/2015","10.506","10.506","10.506","10.506","0.19%"
"10/02/2015","10.486","10.486","10.486","10.486","-0.26%"
"10/01/2015","10.513","10.513","10.513","10.513","-0.35%"
"09/30/2015","10.550","10.550","10.550","10.550","0.08%"
"09/29/2015","10.542","10.542","10.542","10.542","0.58%"
"09/28/2015","10.481","10.481","10.481","10.481","0.30%"
"09/25/2015","10.450","10.450","10.450","10.450","0.00%"
"09/23/2015","10.450","10.450","10.450","10.450","0.00%"
"09/22/2015","10.450","10.450","10.450","10.450","0.06%"
"09/21/2015","10.444","10.444","10.444","10.444","0.26%"
"09/18/2015","10.417","10.417","10.417","10.417","0.40%"
"09/17/2015","10.375","10.375","10.375","10.375","0.73%"
"09/16/2015","10.300","10.300","10.300","10.300","-0.16%"
"09/15/2015","10.317","10.317","10.317","10.317","0.17%"
"09/14/2015","10.300","10.300","10.300","10.300","0.56%"
"09/11/2015","10.243","10.243","10.243","10.243","-0.50%"
"09/10/2015","10.294","10.294","10.294","10.294","-0.70%"
"09/09/2015","10.367","10.367","10.367","10.367","0.09%"
"09/08/2015","10.358","10.358","10.358","10.358","-0.40%"
"09/07/2015","10.400","10.400","10.400","10.400","-1.37%"
"09/04/2015","10.544","10.544","10.544","10.544","1.67%"
"09/03/2015","10.371","10.371","10.371","10.371","-0.56%"
"09/02/2015","10.429","10.429","10.429","10.429","1.33%"
"09/01/2015","10.292","10.292","10.292","10.292","0.41%"
"08/31/2015","10.250","10.250","10.250","10.250","1.91%"
"08/28/2015","10.058","10.058","10.058","10.058","0.08%"
"08/27/2015","10.050","10.050","10.050","10.050","2.14%"
"08/26/2015","9.839","9.839","9.839","9.839","-0.40%"
"08/25/2015","9.879","9.879","9.879","9.879","1.71%"
"08/24/2015","9.713","9.713","9.713","9.713","0.12%"
"08/21/2015","9.701","9.701","9.701","9.701","0.97%"
"08/20/2015","9.608","9.608","9.608","9.608","0.16%"
"08/19/2015","9.593","9.593","9.593","9.593","-0.42%"
"08/18/2015","9.633","9.633","9.633","9.633","-0.04%"
"08/17/2015","9.637","9.637","9.637","9.637","-0.09%"
"08/14/2015","9.646","9.646","9.646","9.646","0.07%"
"08/13/2015","9.639","9.639","9.639","9.639","0.16%"
"08/12/2015","9.624","9.624","9.624","9.624","-0.05%"
"08/11/2015","9.629","9.629","9.629","9.629","0.38%"
"08/10/2015","9.593","9.593","9.593","9.593","0.30%"
"08/07/2015","9.564","9.564","9.564","9.564","0.15%"
"08/06/2015","9.550","9.550","9.550","9.550","-0.22%"
"08/05/2015","9.571","9.571","9.571","9.571","-0.04%"
"08/04/2015","9.575","9.575","9.575","9.575","0.21%"
"08/03/2015","9.555","9.555","9.555","9.555","0.23%"
"07/30/2015","9.533","9.533","9.533","9.533","0.13%"
"07/29/2015","9.521","9.521","9.521","9.521","0.15%"
"07/28/2015","9.507","9.507","9.507","9.507","-0.35%"
"07/27/2015","9.540","9.540","9.540","9.540","0.51%"
"07/24/2015","9.492","9.492","9.492","9.492","0.09%"
"07/23/2015","9.483","9.483","9.483","9.483","0.88%"
"07/22/2015","9.400","9.400","9.400","9.400","-0.60%"
"07/21/2015","9.457","9.457","9.457","9.457","-0.53%"
"07/20/2015","9.507","9.507","9.507","9.507","0.00%"
"07/17/2015","9.507","9.507","9.507","9.507","-2.78%"
"07/16/2015","9.779","9.779","9.779","9.779","-0.36%"
"07/15/2015","9.814","9.814","9.814","9.814","0.22%"
"07/14/2015","9.792","9.792","9.792","9.792","2.80%"
"07/13/2015","9.525","9.525","9.525","9.525","0.71%"
"07/10/2015","9.458","9.458","9.458","9.458","1.00%"
"07/09/2015","9.364","9.364","9.364","9.364","1.52%"
"07/08/2015","9.224","9.224","9.224","9.224","0.00%"
"07/07/2015","9.224","9.224","9.224","9.224","0.08%"
"07/06/2015","9.217","9.217","9.217","9.217","-0.12%"
"07/03/2015","9.228","9.228","9.228","9.228","-0.10%"
"07/02/2015","9.237","9.237","9.237","9.237","0.01%"
"06/30/2015","9.236","9.236","9.236","9.236","-0.38%"
"06/29/2015","9.271","9.271","9.271","9.271","0.15%"
"06/26/2015","9.257","9.257","9.257","9.257","-0.81%"
"06/25/2015","9.333","9.333","9.333","9.333","-2.35%"
"06/24/2015","9.558","9.558","9.558","9.558","-1.16%"
"06/23/2015","9.670","9.670","9.670","9.670","1.34%"
"06/22/2015","9.542","9.542","9.542","9.542","5.22%"
"06/19/2015","9.069","9.069","9.069","9.069","0.09%"
"06/18/2015","9.061","9.061","9.061","9.061","0.04%"
"06/17/2015","9.057","9.057","9.057","9.057","1.08%"
"06/16/2015","8.960","8.960","8.960","8.960","0.15%"
"06/15/2015","8.947","8.947","8.947","8.947","-0.07%"
"06/12/2015","8.953","8.953","8.953","8.953","0.00%"
"06/11/2015","8.953","8.953","8.953","8.953","-0.13%"
"06/10/2015","8.965","8.965","8.965","8.965","-0.04%"
"06/09/2015","8.969","8.969","8.969","8.969","0.21%"
"06/08/2015","8.950","8.950","8.950","8.950","0.00%"
"06/05/2015","8.950","8.950","8.950","8.950","0.00%"
"06/04/2015","8.950","8.950","8.950","8.950","-0.18%"
"06/03/2015","8.966","8.966","8.966","8.966","-0.22%"
"06/01/2015","8.986","8.986","8.986","8.986","-0.38%"
"05/29/2015","9.020","9.020","9.020","9.020","-0.02%"
"05/28/2015","9.022","9.022","9.022","9.022","0.10%"
"05/27/2015","9.013","9.013","9.013","9.013","-0.08%"
"05/26/2015","9.020","9.020","9.020","9.020","-0.69%"
"05/25/2015","9.083","9.083","9.083","9.083","0.52%"
"05/22/2015","9.036","9.036","9.036","9.036","0.27%"
"05/21/2015","9.012","9.012","9.012","9.012","-0.28%"
"05/20/2015","9.037","9.037","9.037","9.037","-0.24%"
"05/19/2015","9.059","9.059","9.059","9.059","0.40%"
"05/18/2015","9.023","9.023","9.023","9.023","0.02%"
"05/15/2015","9.021","9.021","9.021","9.021","-0.04%"
"05/14/2015","9.025","9.025","9.025","9.025","-0.27%"
"05/13/2015","9.049","9.049","9.049","9.049","-0.11%"
"05/12/2015","9.059","9.059","9.059","9.059","-0.21%"
"05/11/2015","9.078","9.078","9.078","9.078","-0.56%"
"05/08/2015","9.129","9.129","9.129","9.129","0.04%"
"05/07/2015","9.125","9.125","9.125","9.125","0.27%"
"05/06/2015","9.100","9.100","9.100","9.100","0.44%"
"05/05/2015","9.060","9.060","9.060","9.060","0.10%"
"04/30/2015","9.051","9.051","9.051","9.051","0.20%"
"04/29/2015","9.033","9.033","9.033","9.033","-0.56%"
"04/28/2015","9.084","9.084","9.084","9.084","-0.47%"
"04/27/2015","9.127","9.127","9.127","9.127","-1.33%"
"04/24/2015","9.250","9.250","9.250","9.250","0.00%"
"04/23/2015","9.250","9.250","9.250","9.250","0.00%"
"04/22/2015","9.250","9.250","9.250","9.250","-3.34%"
"04/21/2015","9.570","9.570","9.570","9.570","-1.51%"
"04/20/2015","9.717","9.717","9.717","9.717","-1.78%"
"04/17/2015","9.893","9.893","9.893","9.893","0.22%"
"04/16/2015","9.871","9.871","9.871","9.871","-1.61%"
"04/15/2015","10.033","10.033","10.033","10.033","-1.88%"
"04/10/2015","10.225","10.225","10.225","10.225","0.57%"
"04/09/2015","10.167","10.167","10.167","10.167","0.03%"
"04/08/2015","10.164","10.164","10.164","10.164","-0.03%"
"04/07/2015","10.167","10.167","10.167","10.167","0.17%"
"04/06/2015","10.150","10.150","10.150","10.150","0.10%"
"04/02/2015","10.140","10.140","10.140","10.140","0.83%"
"04/01/2015","10.057","10.057","10.057","10.057","0.00%"
"03/31/2015","10.057","10.057","10.057","10.057","-0.26%"
"03/30/2015","10.083","10.083","10.083","10.083","0.25%"
"03/27/2015","10.058","10.058","10.058","10.058","-0.09%"
"03/26/2015","10.067","10.067","10.067","10.067","0.17%"
"03/25/2015","10.050","10.050","10.050","10.050","-0.74%"
"03/24/2015","10.125","10.125","10.125","10.125","0.67%"
"03/23/2015","10.058","10.058","10.058","10.058","-1.11%"
"03/20/2015","10.171","10.171","10.171","10.171","0.31%"
"03/19/2015","10.140","10.140","10.140","10.140","-0.59%"
"03/18/2015","10.200","10.200","10.200","10.200","0.39%"
"03/17/2015","10.160","10.160","10.160","10.160","0.04%"
"03/16/2015","10.156","10.156","10.156","10.156","0.80%"
"03/13/2015","10.075","10.075","10.075","10.075","-1.06%"
"03/12/2015","10.183","10.183","10.183","10.183","-0.17%"
"03/11/2015","10.200","10.200","10.200","10.200","14.76%"
"03/10/2015","8.888","8.888","8.888","8.888","-0.62%"
"03/09/2015","8.943","8.943","8.943","8.943","0.48%"
"03/06/2015","8.900","8.900","8.900","8.900","-0.37%"
"03/04/2015","8.933","8.933","8.933","8.933","2.09%"
"03/03/2015","8.750","8.750","8.750","8.750","-7.89%"
"03/02/2015","9.500","9.500","9.500","9.500","9.57%"
"02/27/2015","8.670","8.670","8.670","8.670","2.60%"
"02/26/2015","8.450","8.450","8.450","8.450","-0.59%"
"02/25/2015","8.500","8.500","8.500","8.500","1.64%"
"02/24/2015","8.363","8.363","8.363","8.363","-0.14%"
"02/23/2015","8.375","8.375","8.375","8.375","0.18%"
"02/20/2015","8.360","8.360","8.360","8.360","-0.12%"
"02/19/2015","8.370","8.370","8.370","8.370","0.04%"
"02/18/2015","8.367","8.367","8.367","8.367","0.20%"
"02/16/2015","8.350","8.350","8.350","8.350","0.20%"
"02/13/2015","8.333","8.333","8.333","8.333","-1.19%"
"02/12/2015","8.433","8.433","8.433","8.433","1.60%"
"02/11/2015","8.300","8.300","8.300","8.300","1.60%"
"02/10/2015","8.169","8.169","8.169","8.169","0.00%"
"02/09/2015","8.169","8.169","8.169","8.169","0.23%"
"02/06/2015","8.150","8.150","8.150","8.150","0.27%"
"02/05/2015","8.128","8.128","8.128","8.128","0.48%"
"02/02/2015","8.089","8.089","8.089","8.089","0.01%"
"01/30/2015","8.088","8.088","8.088","8.088","0.16%"
"01/29/2015","8.075","8.075","8.075","8.075","0.05%"
"01/28/2015","8.071","8.071","8.071","8.071","-0.21%"
"01/27/2015","8.088","8.088","8.088","8.088","-0.07%"
"01/26/2015","8.094","8.094","8.094","8.094","-0.07%"
"01/23/2015","8.100","8.100","8.100","8.100","-0.16%"
"01/22/2015","8.113","8.113","8.113","8.113","-0.83%"
"01/21/2015","8.181","8.181","8.181","8.181","0.84%"
"01/20/2015","8.113","8.113","8.113","8.113","-0.89%"
"01/19/2015","8.186","8.186","8.186","8.186","0.00%"
"01/16/2015","8.186","8.186","8.186","8.186","-1.37%"
"01/13/2015","8.300","8.300","8.300","8.300","-6.69%"
"01/12/2015","8.895","8.895","8.895","8.895","7.82%"
"01/09/2015","8.250","8.250","8.250","8.250","3.02%"
"01/08/2015","8.008","8.008","8.008","8.008","-0.52%"
"01/07/2015","8.050","8.050","8.050","8.050","0.83%"
"01/06/2015","7.984","7.984","7.984","7.984","1.14%"
"01/02/2015","7.894","7.894","7.894","7.894","-0.49%"
"12/31/2014","7.933","7.933","7.933","7.933","-0.29%"
"12/30/2014","7.956","7.956","7.956","7.956","-0.76%"
"12/29/2014","8.017","8.017","8.017","8.017","-0.48%"
"12/26/2014","8.056","8.056","8.056","8.056","0.07%"
"12/24/2014","8.050","8.050","8.050","8.050","0.00%"
"12/23/2014","8.050","8.050","8.050","8.050","0.00%"
"12/22/2014","8.050","8.050","8.050","8.050","-0.75%"
"12/19/2014","8.111","8.111","8.111","8.111","0.21%"
"12/18/2014","8.094","8.094","8.094","8.094","-1.29%"
"12/17/2014","8.200","8.200","8.200","8.200","0.10%"
"12/16/2014","8.192","8.192","8.192","8.192","-0.47%"
"12/15/2014","8.231","8.231","8.231","8.231","-0.91%"
"12/12/2014","8.307","8.307","8.307","8.307","-0.26%"
"12/11/2014","8.329","8.329","8.329","8.329","-0.11%"
"12/10/2014","8.338","8.338","8.338","8.338","0.16%"
"12/09/2014","8.325","8.325","8.325","8.325","-0.07%"
"12/08/2014","8.331","8.331","8.331","8.331","0.62%"
"12/05/2014","8.280","8.280","8.280","8.280","-0.70%"
"12/04/2014","8.338","8.338","8.338","8.338","0.46%"
"12/03/2014","8.300","8.300","8.300","8.300","-0.16%"
"12/02/2014","8.313","8.313","8.313","8.313","0.41%"
"12/01/2014","8.279","8.279","8.279","8.279","0.87%"
"11/28/2014","8.208","8.208","8.208","8.208","-0.16%"
"11/27/2014","8.221","8.221","8.221","8.221","-0.05%"
"11/26/2014","8.225","8.225","8.225","8.225","-0.98%"
"11/25/2014","8.306","8.306","8.306","8.306","0.48%"
"11/24/2014","8.266","8.266","8.266","8.266","1.74%"
"11/21/2014","8.125","8.125","8.125","8.125","0.84%"
"11/20/2014","8.057","8.057","8.057","8.057","0.40%"
"11/19/2014","8.025","8.025","8.025","8.025","0.21%"
"11/18/2014","8.008","8.008","8.008","8.008","1.05%"
"11/17/2014","7.925","7.925","7.925","7.925","0.38%"
"11/14/2014","7.895","7.895","7.895","7.895","0.61%"
"11/13/2014","7.847","7.847","7.847","7.847","0.14%"
"11/12/2014","7.836","7.836","7.836","7.836","0.06%"
"11/11/2014","7.831","7.831","7.831","7.831","0.44%"
"11/10/2014","7.797","7.797","7.797","7.797","-1.22%"
"11/07/2014","7.893","7.893","7.893","7.893","-0.33%"
"11/05/2014","7.919","7.919","7.919","7.919","0.08%"
"11/04/2014","7.913","7.913","7.913","7.913","-1.01%"
"11/03/2014","7.994","7.994","7.994","7.994","-0.93%"
"10/31/2014","8.069","8.069","8.069","8.069","-2.09%"
"10/30/2014","8.241","8.241","8.241","8.241","0.19%"
"10/29/2014","8.225","8.225","8.225","8.225","-0.30%"
"10/28/2014","8.250","8.250","8.250","8.250","-0.76%"
"10/27/2014","8.313","8.313","8.313","8.313","0.97%"
"10/24/2014","8.233","8.233","8.233","8.233","0.65%"
"10/23/2014","8.180","8.180","8.180","8.180","-0.46%"
"10/21/2014","8.218","8.218","8.218","8.218","-3.96%"
"10/20/2014","8.557","8.557","8.557","8.557","-0.79%"
"10/17/2014","8.625","8.625","8.625","8.625","2.68%"
"10/16/2014","8.400","8.400","8.400","8.400","2.89%"
"10/15/2014","8.164","8.164","8.164","8.164","2.16%"
"10/14/2014","7.991","7.991","7.991","7.991","2.08%"
"10/13/2014","7.828","7.828","7.828","7.828","-0.01%"
"10/10/2014","7.829","7.829","7.829","7.829","1.28%"
"10/09/2014","7.730","7.730","7.730","7.730","0.26%"
"10/07/2014","7.710","7.710","7.710","7.710","0.38%"
"10/03/2014","7.681","7.681","7.681","7.681","1.13%"
"10/02/2014","7.595","7.595","7.595","7.595","0.81%"
"10/01/2014","7.534","7.534","7.534","7.534","0.31%"
"09/30/2014","7.511","7.511","7.511","7.511","-1.44%"
"09/29/2014","7.621","7.621","7.621","7.621","0.21%"
"09/26/2014","7.605","7.605","7.605","7.605","-0.07%"
"09/25/2014","7.610","7.610","7.610","7.610","-0.26%"
"09/24/2014","7.630","7.630","7.630","7.630","-4.99%"
"09/23/2014","8.031","8.031","8.031","8.031","-1.05%"
"09/22/2014","8.116","8.116","8.116","8.116","-0.67%"
"09/19/2014","8.171","8.171","8.171","8.171","-0.35%"
"09/18/2014","8.200","8.200","8.200","8.200","-0.30%"
"09/17/2014","8.225","8.225","8.225","8.225","-1.05%"
"09/16/2014","8.312","8.312","8.312","8.312","-0.04%"
"09/15/2014","8.315","8.315","8.315","8.315","0.20%"
"09/12/2014","8.298","8.298","8.298","8.298","0.11%"
"09/11/2014","8.289","8.289","8.289","8.289","0.07%"
"09/10/2014","8.283","8.283","8.283","8.283","0.33%"
"09/09/2014","8.256","8.256","8.256","8.256","0.00%"
"09/05/2014","8.256","8.256","8.256","8.256","0.06%"
"09/04/2014","8.251","8.251","8.251","8.251","-0.07%"
"09/03/2014","8.257","8.257","8.257","8.257","-1.11%"
"09/02/2014","8.350","8.350","8.350","8.350","-1.10%"
