"Date","Price","Open","High","Low","Vol.","Change %"
"01/07/2019","182.250","182.750","182.875","182.175","0.04K","-0.27%"
"01/04/2019","182.750","183.050","183.050","182.575","0.04K","-0.08%"
"01/03/2019","182.900","182.800","183.075","182.700","0.04K","-0.03%"
"01/02/2019","182.950","182.650","183.050","182.600","0.03K","0.05%"
"01/01/2019","182.850","182.900","183.150","181.700","0.07K","-0.03%"
"12/31/2018","182.900","183.050","183.200","182.700","","-0.05%"
"12/28/2018","183.000","182.450","183.200","182.250","","0.36%"
"12/27/2018","182.350","181.750","182.375","181.650","","0.39%"
"12/26/2018","181.650","181.500","182.025","181.350","","0.06%"
"12/25/2018","181.550","181.550","181.550","181.550","","0.00%"
"12/24/2018","181.550","181.200","181.650","181.200","","0.19%"
"12/21/2018","181.200","180.900","181.400","180.900","","0.11%"
"12/20/2018","181.000","180.600","181.150","180.450","","0.36%"
"12/19/2018","180.350","180.025","180.650","180.025","","0.17%"
"12/18/2018","180.050","179.800","180.225","179.750","","0.08%"
"12/17/2018","179.900","180.000","180.050","179.600","","0.06%"
"12/14/2018","179.800","179.750","180.050","179.450","","0.03%"
"12/13/2018","179.750","179.700","179.825","179.350","","0.18%"
"12/12/2018","179.425","179.050","179.700","179.050","","0.07%"
"12/11/2018","179.300","179.150","179.350","178.950","","0.20%"
"12/10/2018","178.950","178.400","179.050","178.400","","0.22%"
"12/07/2018","178.550","179.250","179.250","178.425","","-0.39%"
"12/06/2018","179.250","179.200","179.450","179.000","","-0.06%"
"12/05/2018","179.350","179.000","179.375","178.950","","0.17%"
"12/04/2018","179.050","178.725","179.175","178.600","","0.11%"
"12/03/2018","178.850","179.050","179.200","178.500","","0.03%"
"11/30/2018","178.800","179.650","179.950","178.750","","-0.53%"
"11/29/2018","179.750","179.400","179.975","179.250","","0.06%"
"11/28/2018","179.650","180.350","180.900","179.100","","-0.39%"
"11/27/2018","180.350","180.150","180.750","179.900","","0.06%"
"11/26/2018","180.250","179.550","180.400","179.550","","0.36%"
"11/23/2018","179.600","178.900","180.075","178.250","","0.48%"
"11/22/2018","178.750","178.750","178.750","178.750","","0.00%"
"11/21/2018","178.750","177.475","178.750","177.250","","0.85%"
"11/20/2018","177.250","177.250","177.250","177.250","","0.00%"
"11/19/2018","177.250","176.550","177.400","176.525","","0.28%"
"11/16/2018","176.750","176.400","176.800","176.275","","0.11%"
"11/15/2018","176.550","176.500","176.850","175.800","","0.20%"
"11/14/2018","176.200","176.050","176.600","175.600","","0.06%"
"11/13/2018","176.100","175.650","176.300","175.550","","0.20%"
"11/12/2018","175.750","174.925","175.950","174.900","","0.37%"
"11/09/2018","175.100","174.900","175.475","174.900","","0.14%"
"11/08/2018","174.850","174.750","175.200","174.700","","0.06%"
"11/07/2018","174.750","174.450","175.075","174.250","","0.23%"
"11/06/2018","174.350","174.350","174.350","174.350","","0.00%"
"11/05/2018","174.350","174.000","174.650","174.000","","0.00%"
"11/02/2018","174.350","173.900","174.600","173.900","","0.06%"
"11/01/2018","174.250","175.250","175.800","173.500","","-0.77%"
"10/31/2018","175.600","174.450","175.800","174.425","","0.66%"
"10/30/2018","174.450","174.000","174.750","173.650","","0.29%"
"10/29/2018","173.950","173.100","174.200","173.100","","0.61%"
"10/26/2018","172.900","172.900","173.125","172.650","","0.09%"
"10/25/2018","172.750","172.700","173.000","172.300","","0.06%"
"10/24/2018","172.650","172.650","172.650","172.650","","0.00%"
"10/23/2018","172.650","172.650","173.000","172.250","","0.03%"
"10/22/2018","172.600","171.600","172.600","171.600","","0.48%"
"10/19/2018","171.775","171.150","171.800","171.150","","0.28%"
"10/18/2018","171.300","171.050","171.475","170.900","","0.15%"
"10/17/2018","171.050","170.950","171.150","170.750","","0.12%"
"10/16/2018","170.850","170.800","171.200","170.550","","0.29%"
"10/15/2018","170.350","169.700","170.600","169.500","","0.35%"
"10/12/2018","169.750","171.350","171.450","169.450","","-0.90%"
"10/11/2018","171.300","171.250","171.500","171.050","","0.03%"
"10/10/2018","171.250","171.150","171.750","170.900","","0.12%"
"10/09/2018","171.050","170.600","171.100","170.500","","0.23%"
"10/08/2018","170.650","170.450","170.825","170.075","","0.21%"
"10/05/2018","170.300","170.025","170.500","169.950","","0.16%"
"10/04/2018","170.025","169.800","170.150","169.700","","0.10%"
"10/03/2018","169.850","169.250","169.900","169.250","","0.31%"
"10/02/2018","169.325","169.050","169.400","169.000","","0.13%"
"10/01/2018","169.100","169.250","169.350","169.000","","-0.03%"
"09/28/2018","169.150","169.200","169.400","169.100","","-0.06%"
"09/27/2018","169.250","168.950","169.400","168.825","","0.18%"
"09/26/2018","168.950","168.950","169.200","168.650","","0.12%"
"09/25/2018","168.750","168.650","168.950","168.250","","0.04%"
"09/24/2018","168.675","168.675","168.675","168.675","","0.00%"
"09/21/2018","168.675","168.950","168.950","167.975","","-0.07%"
"09/20/2018","168.800","167.050","168.900","166.900","","1.00%"
"09/19/2018","167.125","166.050","167.200","165.700","","0.77%"
"09/18/2018","165.850","165.100","165.925","165.050","","0.58%"
"09/17/2018","164.900","163.750","165.100","163.750","","0.67%"
"09/14/2018","163.800","162.950","163.800","162.850","","0.58%"
"09/13/2018","162.850","162.500","162.900","162.400","","0.22%"
"09/12/2018","162.500","162.350","162.750","162.275","","0.12%"
"09/11/2018","162.300","162.425","162.435","162.150","","-0.06%"
"09/10/2018","162.400","161.950","162.400","161.900","","0.22%"
"09/07/2018","162.050","161.600","162.075","161.350","","0.28%"
"09/06/2018","161.600","162.250","162.650","161.200","","-0.37%"
"09/05/2018","162.200","161.950","162.300","161.900","","0.19%"
"09/04/2018","161.900","161.600","161.975","161.550","","0.19%"
"09/03/2018","161.600","161.525","161.650","161.400","","0.06%"
"08/31/2018","161.500","161.450","161.575","161.400","","0.03%"
"08/30/2018","161.450","161.500","161.600","161.410","","0.03%"
"08/29/2018","161.400","161.150","161.500","161.100","","0.09%"
"08/28/2018","161.250","161.125","161.400","161.000","","0.09%"
"08/27/2018","161.100","161.000","161.150","160.800","","0.06%"
"08/24/2018","161.000","160.700","161.050","160.700","","0.19%"
"08/23/2018","160.700","160.600","160.875","160.575","","0.06%"
"08/22/2018","160.600","160.600","160.600","160.600","","0.00%"
"08/21/2018","160.600","160.550","160.675","160.475","","0.06%"
"08/20/2018","160.500","160.525","160.650","160.400","","0.03%"
"08/17/2018","160.450","160.500","160.575","160.425","","-0.03%"
"08/16/2018","160.500","160.150","160.550","160.150","","0.22%"
"08/15/2018","160.150","160.150","160.275","160.075","","0.00%"
"08/14/2018","160.150","160.050","160.200","160.000","","0.09%"
"08/13/2018","160.000","160.000","160.225","159.900","","0.03%"
"08/10/2018","159.950","160.000","160.150","159.900","","0.00%"
"08/09/2018","159.950","159.850","160.125","159.800","","0.06%"
"08/08/2018","159.850","159.750","159.950","159.700","","0.06%"
"08/07/2018","159.750","159.700","159.900","159.675","","0.00%"
"08/06/2018","159.750","159.700","159.925","159.650","","-0.03%"
"08/03/2018","159.800","159.650","159.900","159.625","","0.06%"
"08/02/2018","159.700","159.650","159.800","159.525","","0.13%"
"08/01/2018","159.500","159.625","159.750","159.500","","-0.09%"
"07/31/2018","159.650","159.700","159.825","159.600","","0.00%"
"07/30/2018","159.650","159.550","159.900","159.550","","0.03%"
"07/27/2018","159.600","159.600","159.600","159.600","","0.00%"
"07/26/2018","159.600","159.500","159.650","159.400","","0.03%"
"07/25/2018","159.550","159.500","159.600","159.400","","0.08%"
"07/24/2018","159.425","159.500","159.600","159.425","","-0.05%"
"07/23/2018","159.500","159.900","159.950","159.400","","-0.28%"
"07/20/2018","159.950","159.950","160.150","159.825","","0.00%"
"07/19/2018","159.950","159.900","160.100","159.725","","0.03%"
"07/18/2018","159.900","159.900","160.150","159.750","","0.00%"
"07/17/2018","159.900","159.750","159.950","159.650","","0.06%"
"07/16/2018","159.800","159.450","159.925","159.400","","0.16%"
"07/13/2018","159.550","159.300","159.600","159.300","","0.09%"
"07/12/2018","159.400","159.300","159.500","159.225","","0.03%"
"07/11/2018","159.350","159.275","159.425","159.175","","0.05%"
"07/10/2018","159.275","159.300","159.375","159.075","","-0.02%"
"07/09/2018","159.300","159.000","159.325","158.850","","0.06%"
"07/06/2018","159.200","158.750","159.325","158.675","","0.16%"
"07/05/2018","158.950","158.550","159.125","158.500","","0.16%"
"07/04/2018","158.700","158.350","158.775","158.350","","0.19%"
"07/03/2018","158.400","158.325","158.600","158.225","","0.00%"
"07/02/2018","158.400","158.250","158.550","158.250","","0.06%"
"06/29/2018","158.300","158.300","158.500","158.125","","0.00%"
"06/28/2018","158.300","158.250","158.375","157.950","","-0.03%"
"06/27/2018","158.350","158.350","158.350","158.350","","0.00%"
"06/26/2018","158.350","158.700","158.875","158.250","","-0.35%"
"06/25/2018","158.900","158.900","158.950","158.575","","-0.06%"
"06/22/2018","159.000","159.450","159.650","158.575","","-0.31%"
"06/21/2018","159.500","159.850","160.000","159.400","","-0.25%"
"06/20/2018","159.900","160.000","160.300","159.725","","-0.06%"
"06/19/2018","160.000","159.850","160.100","159.600","","0.06%"
"06/18/2018","159.900","159.700","159.950","159.500","","0.16%"
"06/15/2018","159.650","159.650","159.650","159.650","","0.00%"
"06/14/2018","159.650","159.500","160.250","159.350","","-0.03%"
"06/13/2018","159.700","159.375","159.900","159.250","","0.13%"
"06/12/2018","159.500","159.100","159.850","159.100","","0.19%"
"06/11/2018","159.200","158.900","159.325","158.850","","0.09%"
"06/08/2018","159.050","158.900","159.075","158.775","","0.09%"
"06/07/2018","158.900","158.700","159.000","158.650","","0.13%"
"06/06/2018","158.700","158.350","158.750","158.350","","0.16%"
"06/05/2018","158.450","158.500","158.700","158.350","","-0.05%"
"06/04/2018","158.525","158.600","158.650","158.250","","-0.08%"
"06/01/2018","158.650","158.350","158.725","158.175","","0.25%"
"05/31/2018","158.250","158.250","158.400","157.950","","0.09%"
"05/30/2018","158.100","157.975","158.200","157.950","","0.09%"
"05/29/2018","157.950","157.950","157.950","157.950","","0.00%"
"05/28/2018","157.950","158.050","158.100","157.900","","-0.06%"
"05/25/2018","158.050","158.000","158.150","157.950","","0.03%"
"05/24/2018","158.000","157.950","158.150","157.850","","0.10%"
"05/23/2018","157.850","157.900","158.100","157.800","","-0.03%"
"05/22/2018","157.900","157.925","158.100","157.825","","0.06%"
"05/21/2018","157.800","157.850","157.950","157.750","","0.03%"
"05/18/2018","157.750","157.850","158.050","157.700","","-0.03%"
"05/17/2018","157.800","158.200","158.325","157.800","","-0.22%"
"05/16/2018","158.150","158.100","158.700","157.950","","0.03%"
"05/15/2018","158.100","157.950","158.275","157.900","","0.05%"
"05/14/2018","158.025","157.900","158.100","157.800","","0.14%"
"05/11/2018","157.800","157.900","158.050","157.775","","0.00%"
"05/10/2018","157.800","157.800","158.050","157.800","","-0.13%"
"05/09/2018","158.000","157.800","158.050","157.550","","0.25%"
"05/08/2018","157.600","157.550","157.825","157.450","","0.04%"
"05/07/2018","157.530","157.530","157.530","157.530","","0.00%"
"05/04/2018","157.530","157.800","158.000","157.515","","-0.09%"
"05/03/2018","157.675","157.850","158.000","157.625","","0.06%"
"05/02/2018","157.575","157.650","158.000","157.525","","-0.08%"
"05/01/2018","157.700","157.750","157.900","157.650","","0.00%"
"04/30/2018","157.700","157.700","157.700","157.700","","0.00%"
"04/27/2018","157.700","157.600","157.800","157.025","","0.06%"
"04/26/2018","157.600","157.650","157.800","157.375","","-0.06%"
"04/25/2018","157.700","157.150","157.850","157.150","","0.48%"
"04/24/2018","156.950","156.800","157.375","156.750","","0.08%"
"04/23/2018","156.825","156.300","157.000","156.300","","0.30%"
"04/20/2018","156.350","156.225","156.450","156.225","","0.13%"
"04/19/2018","156.150","156.425","156.425","156.000","","-0.16%"
"04/18/2018","156.400","156.400","156.575","156.300","","0.03%"
"04/17/2018","156.350","156.050","156.475","155.950","","0.24%"
"04/16/2018","155.975","155.650","156.050","155.650","","0.19%"
"04/13/2018","155.675","155.675","155.675","155.675","","0.00%"
"04/12/2018","155.675","155.600","155.825","155.575","","-0.02%"
"04/11/2018","155.700","155.650","155.850","155.550","","0.10%"
"04/10/2018","155.550","155.450","155.625","155.425","","0.00%"
"04/09/2018","155.550","155.350","155.665","155.300","","0.03%"
"04/06/2018","155.500","155.650","155.650","155.350","","0.00%"
"04/05/2018","155.500","155.950","155.950","155.250","","-0.29%"
"04/04/2018","155.950","155.700","156.175","155.650","","0.10%"
"04/03/2018","155.800","155.150","155.850","155.100","","0.37%"
"04/02/2018","155.225","155.600","155.700","155.050","","-0.31%"
"03/30/2018","155.700","155.700","155.700","155.700","","0.00%"
"03/29/2018","155.700","155.625","156.075","155.600","","0.02%"
"03/28/2018","155.675","156.100","156.125","155.650","","-0.26%"
"03/27/2018","156.075","156.100","156.150","156.000","","0.00%"
"03/26/2018","156.075","156.100","156.175","156.025","","-0.05%"
"03/23/2018","156.150","156.025","156.175","156.000","","0.01%"
"03/22/2018","156.135","156.100","156.175","155.825","","0.05%"
"03/21/2018","156.050","156.100","156.135","155.875","","-0.03%"
"03/20/2018","156.100","156.125","156.185","156.050","","0.00%"
"03/19/2018","156.100","156.050","156.275","155.975","","0.05%"
"03/16/2018","156.025","156.050","156.200","155.950","","-0.02%"
"03/15/2018","156.050","155.800","156.075","155.775","","0.13%"
"03/14/2018","155.850","155.750","155.900","155.600","","0.06%"
"03/13/2018","155.750","155.650","155.850","155.600","","0.06%"
"03/12/2018","155.650","155.500","155.715","155.475","","0.10%"
"03/09/2018","155.500","155.400","155.550","155.325","","0.05%"
"03/08/2018","155.425","155.400","155.650","155.250","","0.03%"
"03/07/2018","155.375","155.100","155.375","155.075","","0.19%"
"03/06/2018","155.075","155.050","155.175","154.950","","0.08%"
"03/05/2018","154.950","155.150","155.250","154.950","","-0.18%"
"03/02/2018","155.225","155.100","155.285","155.050","","0.11%"
"03/01/2018","155.050","155.050","155.050","155.050","","0.00%"
"02/28/2018","155.050","154.875","155.100","154.875","","0.11%"
"02/27/2018","154.875","154.900","154.975","154.800","","-0.02%"
"02/26/2018","154.900","155.150","155.325","154.775","","-0.18%"
"02/23/2018","155.175","155.230","155.315","155.150","","-0.02%"
"02/22/2018","155.200","155.200","155.275","155.100","","-0.02%"
"02/21/2018","155.225","155.450","155.550","155.200","","-0.18%"
"02/20/2018","155.500","155.450","155.525","155.300","","0.00%"
"02/19/2018","155.500","155.175","155.500","155.150","","0.18%"
"02/16/2018","155.225","155.125","155.225","154.950","","0.19%"
"02/15/2018","154.925","155.400","155.650","154.900","","-0.43%"
"02/14/2018","155.600","154.950","155.950","154.950","","0.42%"
"02/13/2018","154.950","154.950","154.950","154.950","","0.00%"
"02/12/2018","154.950","154.300","155.025","154.300","","0.39%"
"02/09/2018","154.350","154.350","154.375","154.215","","0.00%"
"02/08/2018","154.350","154.550","154.675","154.350","","-0.15%"
"02/07/2018","154.575","154.600","154.700","154.525","","-0.08%"
"02/06/2018","154.700","154.350","154.700","154.200","","0.29%"
"02/05/2018","154.250","154.250","154.250","154.250","","0.00%"
"02/02/2018","154.250","154.200","154.250","154.100","","0.08%"
"02/01/2018","154.125","153.950","154.235","153.900","","0.10%"
"01/31/2018","153.975","153.975","153.975","153.975","","0.00%"
"01/30/2018","153.975","153.750","154.050","153.750","","0.16%"
"01/29/2018","153.725","153.700","153.890","153.675","","0.02%"
"01/26/2018","153.700","153.750","153.825","153.650","","-0.03%"
"01/25/2018","153.750","153.750","153.875","153.675","","0.00%"
"01/24/2018","153.750","154.125","154.150","153.750","","-0.26%"
"01/23/2018","154.150","154.050","154.250","154.000","","0.06%"
"01/22/2018","154.050","153.950","154.125","153.850","","0.10%"
"01/19/2018","153.900","153.875","153.950","153.775","","0.02%"
"01/18/2018","153.875","153.950","153.950","153.750","","-0.05%"
"01/17/2018","153.950","153.925","154.000","153.775","","0.02%"
"01/16/2018","153.925","153.950","154.000","153.825","","-0.02%"
"01/15/2018","153.950","153.950","153.950","153.950","","0.00%"
"01/12/2018","153.950","153.700","153.950","153.700","","0.13%"
"01/11/2018","153.750","153.800","153.850","153.675","","-0.03%"
"01/10/2018","153.800","153.800","153.875","153.700","","0.00%"
"01/09/2018","153.800","153.800","153.925","153.700","","0.02%"
"01/08/2018","153.775","153.600","153.825","153.575","","0.16%"
"01/05/2018","153.525","153.600","153.650","153.375","","-0.08%"
"01/04/2018","153.650","153.750","153.800","153.525","","-0.03%"
"01/03/2018","153.700","153.600","153.825","153.600","","0.10%"
"01/02/2018","153.550","153.550","153.750","153.325","","0.03%"
"01/01/2018","153.500","153.500","153.500","153.500","","0.00%"
"12/29/2017","153.500","153.500","153.700","152.950","","0.07%"
"12/28/2017","153.400","152.525","153.500","152.475","","0.64%"
"12/27/2017","152.425","152.675","152.800","152.425","","-0.18%"
"12/26/2017","152.700","152.900","152.925","152.675","","-0.16%"
"12/25/2017","152.950","152.950","152.950","152.950","","0.00%"
"12/22/2017","152.950","152.950","153.100","152.850","","0.02%"
"12/21/2017","152.925","153.025","153.025","152.800","","-0.11%"
"12/20/2017","153.100","153.150","153.175","153.025","","-0.02%"
"12/19/2017","153.125","153.150","153.225","153.075","","-0.03%"
"12/18/2017","153.175","153.150","153.240","153.075","","0.02%"
"12/15/2017","153.150","153.150","153.325","153.100","","-0.03%"
"12/14/2017","153.200","153.300","153.425","153.175","","0.00%"
"12/13/2017","153.200","153.075","153.250","153.075","","0.06%"
"12/12/2017","153.110","153.100","153.160","153.025","","0.01%"
"12/11/2017","153.100","153.100","153.150","152.950","","-0.07%"
"12/08/2017","153.200","153.350","153.375","153.100","","-0.13%"
"12/07/2017","153.400","153.350","153.475","153.300","","0.05%"
"12/06/2017","153.325","153.350","153.375","153.275","","-0.02%"
"12/05/2017","153.350","153.500","153.575","153.300","","-0.13%"
"12/04/2017","153.550","153.600","153.700","153.550","","-0.03%"
"12/01/2017","153.600","153.600","153.600","153.600","","0.00%"
"11/30/2017","153.600","153.750","153.800","153.525","","-0.11%"
"11/29/2017","153.775","153.775","153.850","153.725","","-0.02%"
"11/28/2017","153.800","153.650","153.800","153.575","","0.13%"
"11/27/2017","153.600","153.750","153.800","153.600","","-0.10%"
"11/24/2017","153.750","153.700","153.825","153.665","","0.02%"
"11/23/2017","153.725","153.750","153.750","153.625","","-0.02%"
"11/22/2017","153.750","153.775","153.850","153.700","","-0.02%"
"11/21/2017","153.780","153.825","153.900","153.740","","0.02%"
"11/20/2017","153.750","153.650","153.825","153.650","","0.07%"
"11/17/2017","153.650","153.650","153.800","153.575","","0.00%"
"11/16/2017","153.650","153.850","153.900","153.650","","-0.10%"
"11/15/2017","153.800","153.700","153.850","153.625","","0.13%"
"11/14/2017","153.600","153.600","153.650","153.550","","-0.03%"
"11/13/2017","153.650","153.575","153.675","153.550","","0.03%"
"11/10/2017","153.600","153.625","153.700","153.550","","0.00%"
"11/09/2017","153.600","153.300","153.625","153.300","","0.15%"
"11/08/2017","153.375","153.400","153.425","153.150","","-0.03%"
"11/07/2017","153.425","153.600","153.600","153.325","","-0.11%"
"11/06/2017","153.600","153.700","153.700","153.500","","0.00%"
"11/03/2017","153.600","153.600","153.600","153.600","","0.00%"
"11/02/2017","153.600","153.700","153.700","153.575","","-0.07%"
"11/01/2017","153.700","153.650","153.750","153.625","","0.05%"
"10/31/2017","153.625","153.600","153.650","153.575","","0.02%"
"10/30/2017","153.600","153.550","153.700","153.525","","0.03%"
"10/27/2017","153.550","153.550","153.675","153.475","","-0.03%"
"10/26/2017","153.600","153.765","153.900","153.550","","-0.16%"
"10/25/2017","153.850","153.900","153.925","153.750","","0.03%"
"10/24/2017","153.800","153.765","153.925","153.725","","0.07%"
"10/23/2017","153.700","153.700","153.775","153.600","","0.00%"
"10/20/2017","153.700","153.700","153.700","153.600","","0.03%"
"10/19/2017","153.650","153.650","153.725","153.625","","0.02%"
"10/18/2017","153.625","153.625","153.625","153.625","","0.00%"
"10/17/2017","153.625","153.600","153.675","153.500","","0.02%"
"10/16/2017","153.600","153.700","153.750","153.600","","-0.10%"
"10/13/2017","153.750","153.775","153.800","153.650","","0.02%"
"10/12/2017","153.725","153.600","153.750","153.450","","0.16%"
"10/11/2017","153.475","153.425","153.550","153.375","","0.02%"
"10/10/2017","153.450","153.325","153.450","153.275","","0.07%"
"10/09/2017","153.350","153.250","153.350","153.250","","0.03%"
"10/06/2017","153.300","153.300","153.350","153.175","","0.00%"
"10/05/2017","153.300","153.300","153.300","153.300","","0.00%"
"10/04/2017","153.300","153.300","153.420","153.200","","0.03%"
"10/03/2017","153.250","153.150","153.300","153.125","","0.10%"
"10/02/2017","153.100","153.075","153.175","153.050","","0.01%"
"09/29/2017","153.080","153.075","153.200","153.065","","-0.03%"
"09/28/2017","153.125","153.050","153.225","153.050","","0.02%"
"09/27/2017","153.100","153.000","153.200","153.000","","0.07%"
"09/26/2017","153.000","153.000","153.050","152.950","","0.00%"
"09/25/2017","153.000","152.825","153.075","152.775","","0.16%"
"09/22/2017","152.750","152.800","152.875","152.600","","-0.02%"
"09/21/2017","152.775","152.825","152.925","152.700","","0.07%"
"09/20/2017","152.675","153.200","153.250","152.675","","-0.29%"
"09/19/2017","153.125","153.075","153.275","152.975","","0.08%"
"09/18/2017","153.000","152.875","153.150","152.850","","0.07%"
"09/15/2017","152.900","152.975","153.025","152.875","","0.00%"
"09/14/2017","152.900","152.975","153.200","152.875","","-0.08%"
"09/13/2017","153.025","152.850","153.040","152.800","","0.11%"
"09/12/2017","152.850","152.775","152.925","152.725","","0.03%"
"09/11/2017","152.800","152.750","152.875","152.675","","0.02%"
"09/08/2017","152.775","152.750","152.830","152.650","","0.05%"
"09/07/2017","152.700","152.675","152.775","152.500","","0.02%"
"09/06/2017","152.675","152.425","152.750","152.425","","0.16%"
"09/05/2017","152.425","152.425","152.425","152.425","","0.00%"
"09/04/2017","152.425","152.675","152.800","152.275","","-0.23%"
"09/01/2017","152.775","152.775","152.775","152.775","","0.00%"
"08/31/2017","152.775","152.850","152.875","152.725","","-0.03%"
"08/30/2017","152.825","152.800","152.925","152.775","","-0.02%"
"08/29/2017","152.850","152.925","152.975","152.750","","-0.07%"
"08/28/2017","152.950","152.975","153.025","152.890","","-0.03%"
"08/25/2017","153.000","153.000","153.025","152.930","","0.00%"
"08/24/2017","153.000","152.975","153.025","152.850","","0.02%"
"08/23/2017","152.975","153.050","153.050","152.825","","-0.02%"
"08/22/2017","153.000","153.200","153.325","153.000","","-0.10%"
"08/21/2017","153.150","153.350","153.400","153.125","","-0.10%"
"08/18/2017","153.300","153.250","153.425","153.225","","0.00%"
"08/17/2017","153.300","153.250","153.450","153.150","","0.05%"
"08/16/2017","153.225","153.200","153.275","153.150","","0.00%"
"08/15/2017","153.225","153.100","153.350","153.075","","0.05%"
"08/14/2017","153.150","153.075","153.175","153.050","","0.07%"
"08/11/2017","153.050","153.150","153.225","152.975","","-0.16%"
"08/10/2017","153.300","153.225","153.300","153.150","","0.03%"
"08/09/2017","153.250","153.250","153.325","153.150","","-0.03%"
"08/08/2017","153.300","153.375","153.450","153.225","","-0.04%"
"08/07/2017","153.360","153.425","153.435","153.350","","-0.04%"
"08/04/2017","153.425","153.375","153.500","153.325","","0.10%"
"08/03/2017","153.265","153.395","153.590","153.175","","-0.13%"
"08/02/2017","153.460","153.500","153.575","153.400","","0.13%"
"08/01/2017","153.255","153.525","153.650","153.225","","-0.19%"
"07/31/2017","153.550","153.750","153.775","153.525","","-0.03%"
"07/28/2017","153.595","153.650","153.825","153.550","","-0.03%"
"07/27/2017","153.635","153.650","153.770","153.575","","0.14%"
"07/26/2017","153.420","153.550","153.650","153.375","","0.00%"
"07/25/2017","153.420","153.575","153.650","153.350","","0.04%"
"07/24/2017","153.355","153.700","153.775","153.275","","-0.19%"
"07/21/2017","153.650","153.700","153.800","153.600","","0.08%"
"07/20/2017","153.520","153.700","153.800","153.500","","-0.05%"
"07/19/2017","153.595","153.775","153.875","153.500","","0.04%"
"07/18/2017","153.530","153.595","153.825","153.475","","-0.08%"
"07/17/2017","153.660","153.650","153.800","153.625","","0.07%"
"07/14/2017","153.545","153.570","153.780","153.495","","-0.05%"
"07/13/2017","153.625","153.700","153.800","153.525","","0.02%"
"07/12/2017","153.595","153.750","153.785","153.525","","0.02%"
"07/11/2017","153.570","153.750","153.800","153.500","","0.04%"
"07/10/2017","153.505","153.650","153.780","153.400","","-0.01%"
"07/07/2017","153.520","153.600","153.725","153.425","","0.07%"
"07/06/2017","153.420","153.700","153.750","153.375","","0.00%"
"07/05/2017","153.420","153.675","153.800","153.400","","-0.15%"
"07/04/2017","153.650","153.600","153.725","153.375","","0.07%"
"07/03/2017","153.550","153.550","153.625","153.375","","0.13%"
"06/30/2017","153.355","153.600","153.655","153.250","","-0.05%"
"06/29/2017","153.435","153.400","153.600","153.210","","0.14%"
"06/28/2017","153.220","153.350","153.450","153.150","","0.09%"
"06/27/2017","153.075","153.250","153.530","152.910","","-0.01%"
"06/26/2017","153.095","153.205","153.390","152.935","","-0.08%"
"06/23/2017","153.210","153.225","153.490","152.890","","0.06%"
"06/22/2017","153.115","153.250","153.610","152.860","","-0.02%"
"06/21/2017","153.140","153.150","153.570","152.890","","0.01%"
"06/20/2017","153.130","153.050","153.495","152.750","","0.22%"
"06/19/2017","152.800","152.815","153.360","152.540","","-0.01%"
"06/16/2017","152.820","152.875","153.180","152.475","","-0.06%"
"06/15/2017","152.910","152.800","153.170","152.440","","0.12%"
"06/14/2017","152.720","152.775","152.995","152.375","","0.11%"
"06/13/2017","152.550","152.750","152.950","152.250","","0.26%"
"06/12/2017","152.160","152.825","153.000","152.110","","-0.17%"
"06/09/2017","152.415","152.825","152.925","152.030","","0.28%"
"06/08/2017","151.985","152.245","152.285","151.945","","-0.13%"
"06/07/2017","152.180","152.700","152.900","152.055","","-0.34%"
"06/06/2017","152.700","152.600","153.175","152.400","","0.17%"
"06/05/2017","152.440","152.825","152.925","152.225","","0.10%"
"06/02/2017","152.290","152.750","152.990","152.000","","-0.09%"
"06/01/2017","152.420","152.605","152.975","152.175","","-0.16%"
"05/31/2017","152.670","152.825","153.000","152.400","","0.03%"
"05/30/2017","152.630","152.800","152.975","152.400","","-0.11%"
"05/29/2017","152.800","152.875","153.015","152.425","","0.28%"
"05/26/2017","152.380","152.775","153.065","152.065","","-0.04%"
"05/25/2017","152.445","152.825","153.030","152.115","","-0.09%"
"05/24/2017","152.575","152.850","153.015","152.265","","-0.04%"
"05/23/2017","152.640","152.450","153.025","152.365","","-0.09%"
"05/22/2017","152.770","152.800","153.000","152.065","","0.29%"
"05/19/2017","152.335","152.700","153.000","151.990","","-0.13%"
"05/18/2017","152.530","152.650","152.850","152.265","","-0.11%"
"05/17/2017","152.700","152.700","152.825","152.350","","0.16%"
"05/16/2017","152.455","152.575","152.880","152.050","","-0.10%"
"05/15/2017","152.600","152.700","152.750","152.350","","0.00%"
"05/12/2017","152.600","152.650","152.800","152.250","","0.01%"
"05/11/2017","152.585","152.585","152.585","152.585","","0.00%"
"05/10/2017","152.585","152.585","152.585","152.585","","0.00%"
"05/09/2017","152.585","152.600","152.860","152.150","","0.04%"
"05/08/2017","152.530","152.275","152.930","152.065","","0.02%"
"05/05/2017","152.500","152.500","152.815","152.055","","0.00%"
"05/04/2017","152.500","152.075","152.765","152.000","","0.10%"
"05/03/2017","152.355","152.000","152.715","151.855","","0.24%"
"05/02/2017","151.995","152.500","152.565","151.800","","-0.29%"
"05/01/2017","152.435","152.435","152.435","152.435","","0.00%"
"04/28/2017","152.435","151.900","152.535","151.850","","0.07%"
"04/27/2017","152.330","152.050","152.500","151.825","","0.09%"
"04/26/2017","152.200","152.325","152.600","151.850","","0.18%"
"04/25/2017","151.925","152.250","152.775","151.825","","-0.24%"
